case_id,activity,timestamp,agent
SME-0339,Step1,2024-07-20T01:13:49.559598457+00:00,E8
SME-0339,Step2,2024-07-20T10:17:07.971572218+00:00,E4
SME-0339,Step3,2024-07-20T21:07:42.774952382+00:00,E6
SME-0339,Step4,2024-07-20T22:32:35.974433143+00:00,E12
SME-0339,Step5,2024-07-21T01:38:34.730777226+00:00,E4
SME-0339,Step6,2024-07-21T05:58:45.653212815+00:00,E6
SME-0340,Step0,2024-03-09T00:00:00+00:00,E5
SME-0340,Step1,2024-03-09T06:46:26.921973470+00:00,E6
SME-0340,Step2,2024-03-09T14:04:00.927517044+00:00,E12
SME-0340,Step3,2024-03-09T22:33:15.294901001+00:00,E3
SME-0341,Step0,2024-10-05T00:00:00+00:00,E2
SME-0341,Step1,2024-10-05T07:01:20.096312395+00:00,E6
SME-0341,Step2,2024-10-05T16:04:51.852390004+00:00,E8
SME-0341,Step3,2024-10-05T22:04:29.938889250+00:00,E2
SME-0342,Step0,2024-08-14T00:00:00+00:00,E2
SME-0342,Step1,2024-08-14T04:13:15.508728314+00:00,E10
SME-0342,Step2,2024-08-14T10:08:27.192157031+00:00,E10
SME-0342,Step3,2024-08-14T15:25:12.384887577+00:00,E3
SME-0342,Step4,2024-08-14T21:36:11.526369932+00:00,E12
SME-0342,Step5,2024-08-15T05:57:48.250007692+00:00,E6
SME-0343,Step0,2024-06-20T00:00:00+00:00,E2
SME-0343,Step1,2024-06-20T02:56:45.415035582+00:00,E11
SME-0343,Step2,2024-06-20T06:52:25.764107455+00:00,E3
SME-0343,Step3,2024-06-20T13:11:48.576694814+00:00,E8
SME-0344,Step0,2024-11-30T00:00:00+00:00,E10
SME-0344,Step1,2024-11-30T02:10:38.263289038+00:00,E4
SME-0344,Step2,2024-11-30T11:39:23.991992252+00:00,E2
SME-0344,Step3,2024-11-30T21:58:11.714361582+00:00,E4
SME-0344,Step4,2024-12-01T03:06:01.337425129+00:00,E6
SME-0344,Step5,2024-12-01T07:02:37.554423330+00:00,E8
SME-0345,Step0,2024-02-11T00:00:00+00:00,E6
SME-0345,Step1,2024-02-11T05:15:11.502415818+00:00,E3
SME-0345,Step2,2024-02-11T08:54:03.097961789+00:00,E1
SME-0345,Step3,2024-02-11T18:15:07.990493919+00:00,E5
SME-0345,Step4,2024-02-12T00:01:06.296142539+00:00,E4
SME-0346,Step0,2024-05-27T00:00:00+00:00,E6
SME-0346,Step1,2024-05-27T03:26:05.278136665+00:00,E4
SME-0346,Step2,2024-05-27T04:34:53.141433823+00:00,E2
SME-0347,Step0,2024-10-26T00:00:00+00:00,E7
SME-0347,Step1,2024-10-26T04:09:34.297346865+00:00,E4
SME-0347,Step2,2024-10-26T16:03:59.497938971+00:00,E8
SME-0348,Step0,2024-02-14T00:00:00+00:00,E1
SME-0348,Step1,2024-02-14T09:18:52.202664951+00:00,E8
SME-0348,Step2,2024-02-14T12:59:11.783951670+00:00,E12
SME-0348,Step3,2024-02-14T16:16:45.436505534+00:00,E3
SME-0348,Step4,2024-02-15T03:31:16.400170794+00:00,E7
SME-0349,Step0,2024-11-13T00:00:00+00:00,E5
SME-0349,Step1,2024-11-13T07:00:13.884017501+00:00,E10
SME-0349,Step2,2024-11-13T13:01:26.888815260+00:00,E3
SME-0349,Step3,2024-11-13T15:29:44.226762742+00:00,E5
SME-0349,Step4,2024-11-14T01:33:15.367642399+00:00,E12
SME-0350,Step0,2024-04-02T00:00:00+00:00,E8
SME-0350,Step1,2024-04-02T02:02:48.644528184+00:00,E2
SME-0350,Step2,2024-04-02T09:19:12.555200569+00:00,E9
SME-0351,Step0,2024-12-25T00:00:00+00:00,E11
SME-0351,Step1,2024-12-25T10:25:03.327484370+00:00,E8
SME-0351,Step2,2024-12-25T12:39:43.001076188+00:00,E2
SME-0351,Step3,2024-12-25T17:14:03.262352344+00:00,E12
SME-0351,Step4,2024-12-25T22:15:31.007450156+00:00,E4
SME-0351,Step5,2024-12-26T01:53:21.700809148+00:00,E5
SME-0351,Step6,2024-12-26T04:51:27.990921583+00:00,E6
SME-0352,Step0,2024-10-21T00:00:00+00:00,E5
SME-0352,Step1,2024-10-21T08:13:14.840942440+00:00,E7
SME-0352,Step2,2024-10-21T11:52:09.347744954+00:00,E10
SME-0352,Step3,2024-10-21T17:59:43.671678263+00:00,E8
SME-0352,Step4,2024-10-22T05:45:55.677683046+00:00,E5
SME-0352,Step5,2024-10-22T13:41:07.875665636+00:00,E5
SME-0352,Step6,2024-10-22T17:25:59.290401170+00:00,E10
SME-0353,Step0,2024-10-01T00:00:00+00:00,E1
SME-0353,Step1,2024-10-01T03:38:16.061086584+00:00,E10
SME-0353,Step2,2024-10-01T15:05:58.891956020+00:00,E2
SME-0354,Step0,2024-06-18T00:00:00+00:00,E12
SME-0354,Step1,2024-06-18T10:44:15.702108981+00:00,E3
SME-0354,Step2,2024-06-18T20:46:11.504515997+00:00,E2
SME-0354,Step3,2024-06-19T01:41:06.258746971+00:00,E9
SME-0355,Step0,2024-04-15T00:00:00+00:00,E6
SME-0355,Step1,2024-04-15T02:20:23.076591028+00:00,E11
SME-0355,Step2,2024-04-15T07:47:37.458504708+00:00,E11
SME-0355,Step3,2024-04-15T12:43:15.696458056+00:00,E5
SME-0355,Step4,2024-04-15T16:37:13.672479221+00:00,E3
SME-0355,Step5,2024-04-15T20:58:46.241916771+00:00,E8
SME-0356,Step0,2024-10-21T00:00:00+00:00,E9
SME-0356,Step1,2024-10-21T09:48:06.291658137+00:00,E8
SME-0356,Step2,2024-10-21T15:54:23.444891708+00:00,E5
SME-0356,Step3,2024-10-21T22:35:10.898678541+00:00,E8
SME-0356,Step4,2024-10-22T07:45:58.547846783+00:00,E1
SME-0356,Step5,2024-10-22T12:41:43.852123630+00:00,E1
SME-0357,Step0,2024-10-31T00:00:00+00:00,E10
SME-0357,Step1,2024-10-31T02:42:35.334729552+00:00,E7
SME-0357,Step2,2024-10-31T09:25:16.027728023+00:00,E6
SME-0357,Step3,2024-10-31T13:07:35.749904884+00:00,E6
SME-0357,Step4,2024-10-31T16:13:47.512904627+00:00,E12
SME-0357,Step5,2024-10-31T21:24:44.244260688+00:00,E3
SME-0358,Step0,2024-05-07T00:00:00+00:00,E7
SME-0358,Step1,2024-05-07T09:52:36.151806502+00:00,E7
SME-0358,Step2,2024-05-07T16:26:47.595577485+00:00,E1
SME-0358,Step3,2024-05-07T18:21:27.932236715+00:00,E5
SME-0358,Step4,2024-05-08T02:45:39.814251784+00:00,E12
SME-0358,Step5,2024-05-08T07:25:55.372668425+00:00,E11
SME-0359,Step0,2024-03-05T00:00:00+00:00,E6
SME-0359,Step1,2024-03-05T07:02:38.857260290+00:00,E7
SME-0359,Step2,2024-03-05T13:25:55.686553842+00:00,E5
SME-0360,Step0,2024-07-21T00:00:00+00:00,E2
SME-0360,Step1,2024-07-21T01:35:26.790286316+00:00,E10
SME-0360,Step2,2024-07-21T11:29:48.786479483+00:00,E6
SME-0360,Step3,2024-07-21T22:40:58.310734501+00:00,E8
SME-0361,Step0,2024-09-09T00:00:00+00:00,E6
SME-0361,Step1,2024-09-09T05:57:54.366192103+00:00,E7
SME-0361,Step2,2024-09-09T13:36:54.248545590+00:00,E7
SME-0361,Step3,2024-09-09T19:12:05.573855565+00:00,E5
SME-0362,Step0,2024-10-26T00:00:00+00:00,E6
SME-0362,Step1,2024-10-26T05:44:18.694102289+00:00,E1
SME-0362,Step2,2024-10-26T09:24:57.722984165+00:00,E9
SME-0362,Step3,2024-10-26T13:02:07.103503826+00:00,E3
SME-0363,Step0,2024-11-09T00:00:00+00:00,E10
SME-0363,Step1,2024-11-09T01:58:19.485791580+00:00,E9
SME-0363,Step2,2024-11-09T10:29:20.749670862+00:00,E5
SME-0364,Step0,2024-06-15T00:00:00+00:00,E12
SME-0364,Step1,2024-06-15T07:04:25.485771605+00:00,E6
SME-0364,Step2,2024-06-15T12:49:11.913375420+00:00,E4
SME-0364,Step3,2024-06-15T18:56:24.133693880+00:00,E7
SME-0364,Step4,2024-06-15T20:11:51.474568364+00:00,E3
SME-0364,Step5,2024-06-16T07:51:54.585955822+00:00,E12
SME-0364,Step6,2024-06-16T13:36:02.901451512+00:00,E4
SME-0365,Step0,2024-08-04T00:00:00+00:00,E10
SME-0365,Step1,2024-08-04T06:23:31.604523332+00:00,E8
SME-0365,Step2,2024-08-04T12:10:26.959868979+00:00,E3
SME-0365,Step3,2024-08-04T15:53:44.433002280+00:00,E11
SME-0366,Step0,2024-10-12T00:00:00+00:00,E4
SME-0366,Step1,2024-10-12T01:58:55.758470708+00:00,E4
SME-0366,Step2,2024-10-12T08:56:10.003722224+00:00,E4
SME-0367,Step0,2024-02-24T00:00:00+00:00,E11
SME-0367,Step1,2024-02-24T01:07:40.992083749+00:00,E11
SME-0367,Step2,2024-02-24T10:00:19.003451087+00:00,E12
SME-0367,Step3,2024-02-24T11:23:04.397333830+00:00,E5
SME-0367,Step4,2024-02-24T19:17:39.965240018+00:00,E3
SME-0368,Step0,2024-07-18T00:00:00+00:00,E11
SME-0368,Step1,2024-07-18T05:41:56.290746826+00:00,E8
SME-0368,Step2,2024-07-18T13:02:39.864804158+00:00,E1
SME-0368,Step3,2024-07-18T23:21:48.214065352+00:00,E12
SME-0368,Step4,2024-07-19T09:07:57.947917280+00:00,E11
SME-0369,Step0,2024-12-02T00:00:00+00:00,E11
SME-0369,Step1,2024-12-02T06:01:50.558622352+00:00,E2
SME-0369,Step2,2024-12-02T12:37:50.709508421+00:00,E1
SME-0369,Step3,2024-12-03T00:07:17.934834548+00:00,E7
SME-0369,Step4,2024-12-03T02:01:35.165049323+00:00,E7
SME-0370,Step0,2024-04-23T00:00:00+00:00,E6
SME-0370,Step1,2024-04-23T09:51:05.878606342+00:00,E1
SME-0370,Step2,2024-04-23T11:58:39.975723022+00:00,E8
SME-0370,Step3,2024-04-23T13:10:30.081001021+00:00,E3
SME-0370,Step4,2024-04-24T00:20:01.107843117+00:00,E4
SME-0370,Step5,2024-04-24T05:17:44.438763924+00:00,E9
SME-0370,Step6,2024-04-24T11:50:57.172322154+00:00,E9
SME-0371,Step0,2024-01-04T00:00:00+00:00,E9
SME-0371,Step1,2024-01-04T08:43:08.123316062+00:00,E6
SME-0371,Step2,2024-01-04T15:21:20.252229030+00:00,E4
SME-0371,Step3,2024-01-04T22:39:11.256342064+00:00,E6
SME-0371,Step4,2024-01-05T05:25:50.772457641+00:00,E9
SME-0371,Step5,2024-01-05T07:36:27.061100524+00:00,E1
SME-0371,Step6,2024-01-05T09:34:47.150778926+00:00,E8
SME-0372,Step0,2024-04-24T00:00:00+00:00,E9
SME-0372,Step1,2024-04-24T02:49:39.048434867+00:00,E8
SME-0372,Step2,2024-04-24T11:35:16.274318927+00:00,E1
SME-0372,Step3,2024-04-24T19:03:56.447286476+00:00,E5
SME-0373,Step0,2024-03-30T00:00:00+00:00,E10
SME-0373,Step1,2024-03-30T02:16:25.703698551+00:00,E10
SME-0373,Step2,2024-03-30T07:10:22.964169986+00:00,E5
SME-0373,Step3,2024-03-30T15:11:10.898852111+00:00,E5
SME-0373,Step4,2024-03-30T23:18:00.582360630+00:00,E9
SME-0374,Step0,2024-05-09T00:00:00+00:00,E5
SME-0374,Step1,2024-05-09T09:58:58.988034441+00:00,E8
SME-0374,Step2,2024-05-09T20:32:07.207292035+00:00,E1
SME-0374,Step3,2024-05-10T08:15:16.354646537+00:00,E12
SME-0374,Step4,2024-05-10T09:57:47.638585680+00:00,E12
SME-0375,Step0,2024-04-15T00:00:00+00:00,E1
SME-0375,Step1,2024-04-15T02:38:39.608174966+00:00,E2
SME-0375,Step2,2024-04-15T10:59:09.332405230+00:00,E8
SME-0375,Step3,2024-04-15T19:01:37.003460126+00:00,E12
SME-0376,Step0,2024-01-19T00:00:00+00:00,E12
SME-0376,Step1,2024-01-19T01:21:36.512672844+00:00,E7
SME-0376,Step2,2024-01-19T06:22:16.931278567+00:00,E6
SME-0376,Step3,2024-01-19T10:18:06.573171131+00:00,E6
SME-0376,Step4,2024-01-19T20:47:29.873041450+00:00,E1
SME-0376,Step5,2024-01-20T00:43:15.671371058+00:00,E1
SME-0377,Step0,2024-08-05T00:00:00+00:00,E5
SME-0377,Step1,2024-08-05T05:52:58.912946568+00:00,E9
SME-0377,Step2,2024-08-05T17:04:57.891645121+00:00,E11
SME-0377,Step3,2024-08-06T03:30:18.909418253+00:00,E11
SME-0377,Step4,2024-08-06T07:36:30.898952666+00:00,E12
SME-0377,Step5,2024-08-06T18:33:34.065679827+00:00,E2
SME-0377,Step6,2024-08-07T06:01:24.735259097+00:00,E1
SME-0378,Step0,2024-02-28T00:00:00+00:00,E5
SME-0378,Step1,2024-02-28T05:24:57.075285826+00:00,E6
SME-0378,Step2,2024-02-28T09:06:38.117257137+00:00,E7
SME-0379,Step0,2024-02-27T00:00:00+00:00,E11
SME-0379,Step1,2024-02-27T01:32:49.906922097+00:00,E2
SME-0379,Step2,2024-02-27T04:29:07.367677612+00:00,E12
SME-0379,Step3,2024-02-27T08:45:35.698953270+00:00,E9
SME-0380,Step0,2024-12-30T00:00:00+00:00,E11
SME-0380,Step1,2024-12-30T05:28:46.632625696+00:00,E11
SME-0380,Step2,2024-12-30T07:07:49.890856721+00:00,E5
SME-0381,Step0,2024-06-27T00:00:00+00:00,E10
SME-0381,Step1,2024-06-27T07:49:33.356072068+00:00,E7
SME-0381,Step2,2024-06-27T11:16:26.201342970+00:00,E11
SME-0381,Step3,2024-06-27T16:54:46.210689465+00:00,E8
SME-0381,Step4,2024-06-28T04:04:52.992384888+00:00,E7
SME-0381,Step5,2024-06-28T11:01:54.546640265+00:00,E1
SME-0381,Step6,2024-06-28T14:53:29.839672906+00:00,E12
SME-0382,Step0,2024-03-31T00:00:00+00:00,E2
SME-0382,Step1,2024-03-31T01:22:27.284642214+00:00,E6
SME-0382,Step2,2024-03-31T10:13:18.698061373+00:00,E9
SME-0382,Step3,2024-03-31T15:11:50.202860040+00:00,E3
SME-0382,Step4,2024-04-01T03:11:33.013197213+00:00,E4
SME-0383,Step0,2024-03-08T00:00:00+00:00,E8
SME-0383,Step1,2024-03-08T09:48:58.616720802+00:00,E8
SME-0383,Step2,2024-03-08T13:00:25.415314820+00:00,E11
SME-0383,Step3,2024-03-09T00:52:52.541413919+00:00,E5
SME-0384,Step0,2024-08-04T00:00:00+00:00,E3
SME-0384,Step1,2024-08-04T09:29:00.273842507+00:00,E3
SME-0384,Step2,2024-08-04T15:18:36.982386265+00:00,E1
SME-0384,Step3,2024-08-05T00:22:29.303887780+00:00,E10
SME-0384,Step4,2024-08-05T10:13:25.143304524+00:00,E6
SME-0384,Step5,2024-08-05T16:08:49.743784674+00:00,E12
SME-0385,Step0,2024-11-11T00:00:00+00:00,E12
SME-0385,Step1,2024-11-11T09:44:45.758082492+00:00,E8
SME-0385,Step2,2024-11-11T13:31:03.935024028+00:00,E1
SME-0386,Step0,2024-05-28T00:00:00+00:00,E1
SME-0386,Step1,2024-05-28T02:20:00.278052500+00:00,E3
SME-0386,Step2,2024-05-28T04:42:33.569971420+00:00,E7
SME-0387,Step0,2024-07-27T00:00:00+00:00,E2
SME-0387,Step1,2024-07-27T06:09:07.348022962+00:00,E2
SME-0387,Step2,2024-07-27T11:39:31.036791953+00:00,E3
SME-0387,Step3,2024-07-27T22:55:49.230616909+00:00,E11
SME-0388,Step0,2024-12-24T00:00:00+00:00,E2
SME-0388,Step1,2024-12-24T01:20:41.477030478+00:00,E2
SME-0388,Step2,2024-12-24T10:50:30.236388498+00:00,E5
SME-0388,Step3,2024-12-24T17:13:47.536072700+00:00,E8
SME-0388,Step4,2024-12-25T04:01:20.394227712+00:00,E12
SME-0389,Step0,2024-07-29T00:00:00+00:00,E12
SME-0389,Step1,2024-07-29T10:04:58.957542360+00:00,E8
SME-0389,Step2,2024-07-29T20:49:03.951629555+00:00,E7
SME-0390,Step0,2024-07-15T00:00:00+00:00,E4
SME-0390,Step1,2024-07-15T04:13:23.504367075+00:00,E8
SME-0390,Step2,2024-07-15T15:08:05.403353996+00:00,E2
SME-0390,Step3,2024-07-15T23:32:23.937463921+00:00,E8
SME-0390,Step4,2024-07-16T01:53:39.332605828+00:00,E5
SME-0390,Step5,2024-07-16T13:36:10.420715988+00:00,E1
SME-0390,Step6,2024-07-16T23:52:12.241273060+00:00,E5
SME-0391,Step0,2024-02-26T00:00:00+00:00,E2
SME-0391,Step1,2024-02-26T09:53:17.782306054+00:00,E9
SME-0391,Step2,2024-02-26T20:09:44.356874533+00:00,E4
SME-0391,Step3,2024-02-27T05:23:55.250052085+00:00,E12
SME-0392,Step0,2024-10-08T00:00:00+00:00,E9
SME-0392,Step1,2024-10-08T10:24:24.353560384+00:00,E1
SME-0392,Step2,2024-10-08T19:31:25.226303055+00:00,E5
SME-0393,Step0,2024-12-13T00:00:00+00:00,E1
SME-0393,Step1,2024-12-13T02:11:10.415093173+00:00,E5
SME-0393,Step2,2024-12-13T07:57:29.680434125+00:00,E7
SME-0393,Step3,2024-12-13T09:28:07.881416818+00:00,E12
SME-0393,Step4,2024-12-13T21:04:34.010902579+00:00,E12
SME-0393,Step5,2024-12-14T06:29:50.047456924+00:00,E1
SME-0394,Step0,2024-01-25T00:00:00+00:00,E4
SME-0394,Step1,2024-01-25T04:54:21.891751028+00:00,E4
SME-0394,Step2,2024-01-25T07:53:44.796507201+00:00,E2
SME-0394,Step3,2024-01-25T18:28:50.169040185+00:00,E11
SME-0394,Step4,2024-01-25T20:16:03.146595610+00:00,E6
SME-0394,Step5,2024-01-26T06:55:37.869120603+00:00,E5
SME-0394,Step6,2024-01-26T12:50:44.882077931+00:00,E6
SME-0395,Step0,2024-03-01T00:00:00+00:00,E9
SME-0395,Step1,2024-03-01T07:01:52.541665699+00:00,E5
SME-0395,Step2,2024-03-01T13:18:00.538318672+00:00,E3
SME-0395,Step3,2024-03-01T22:02:12.461644284+00:00,E5
SME-0396,Step0,2024-05-31T00:00:00+00:00,E9
SME-0396,Step1,2024-05-31T04:48:15.356841681+00:00,E2
SME-0396,Step2,2024-05-31T10:30:31.420183959+00:00,E4
SME-0396,Step3,2024-05-31T21:05:22.569757068+00:00,E3
SME-0396,Step4,2024-06-01T02:29:29.893607109+00:00,E3
SME-0396,Step5,2024-06-01T04:10:31.946965472+00:00,E7
SME-0397,Step0,2024-11-24T00:00:00+00:00,E8
SME-0397,Step1,2024-11-24T11:41:04.456037620+00:00,E1
SME-0397,Step2,2024-11-24T14:14:16.219938448+00:00,E11
SME-0398,Step0,2024-11-07T00:00:00+00:00,E6
SME-0398,Step1,2024-11-07T02:49:06.021199118+00:00,E4
SME-0398,Step2,2024-11-07T09:11:03.973299591+00:00,E7
SME-0399,Step0,2024-09-06T00:00:00+00:00,E12
SME-0399,Step1,2024-09-06T05:21:52.319744886+00:00,E5
SME-0399,Step2,2024-09-06T10:35:22.478869080+00:00,E2
SME-0399,Step3,2024-09-06T21:32:58.036019258+00:00,E8
